price(mln),area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Status,neworold,Furnished_status,type_of_building
4.2,950.0,19.4540588,72.7688226,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
22.5,1100.0,19.12419,72.83021,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
14.0,815.0,19.1414913,72.9302793,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
14.0,820.0,19.1854732,72.86134279999999,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.0,1020.0,19.116322,72.901259,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
24.0,734.0,19.048039001265604,72.91439161151959,2.0,2.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
27.8,1150.0,19.173714687910604,72.8409863148874,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.0,1600.0,19.20249938964844,72.82256317138672,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
51.8,1300.0,19.05749,72.850961,3.0,3.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
29.0,1495.0,19.202068328857425,72.847900390625,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
51.0,1200.0,19.05522918701172,72.83082580566406,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
42.5,1542.0,19.141714180625502,72.828495599599,3.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
20.0,1400.0,19.088449,72.9074658,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.5,775.0,19.0166667,72.8166667,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
25.0,700.0,19.019547,72.83825470000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
55.0,1622.0,19.015830993652344,72.82939147949219,3.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
24.5,912.0,19.171175,72.94032800000001,3.0,3.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
16.5,875.0,19.1654181,72.9667254,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
9.5,1052.0,19.21339,72.93141999999999,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
42.5,2000.0,19.2308371,72.8482765,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
15.5,950.0,19.11730194091797,72.88404083251953,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House
7.490000000000001,1070.0,19.284932,72.88447,2.0,2.0,4.0,4.0,4.0,SAS,New Property,Semi-Furnished,Flat
12.7,770.0,19.1746388,72.8511155,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,1200.0,19.0327996,72.89635679999999,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
47.5,1818.0,18.9871633297704,72.82989199332809,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
29.900000000000002,900.0,18.96780776977539,72.82930755615234,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
12.5,800.0,19.07657,72.82574,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House
14.5,825.0,19.17956924438477,72.8611068725586,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
70.0,2500.0,19.12089715,72.82643731,4.0,5.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
18.0,960.0,19.1196327,72.9055571,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
37.0,1000.0,18.9988745,72.854548,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
12.5,895.0,19.149901,72.931134,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
32.5,900.0,19.149266,72.833536,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
29.900000000000002,800.0,19.0815087,72.8376755,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
21.0,765.0,19.07907,72.907976,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
15.5,800.0,19.23588,72.86499,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.5,704.0,19.259706,72.86356629999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.5,855.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.0,1150.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
22.5,1200.0,19.0996429,72.8510881,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
16.9,618.0,19.1485598841526,72.8472660626678,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
28.5,1450.0,18.99557876586914,72.82194519042969,3.0,3.0,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat
26.0,900.0,19.0356002,72.83663670000001,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Individual House
30.0,1420.0,19.0051754,72.8498377,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
3.8,650.0,19.13844,72.812187,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
22.0,570.0,18.9713355,72.81462040000001,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
7.5,1045.0,19.380144,72.815658,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.5,950.0,19.1297376,72.8291555,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
38.5,1150.0,19.2958568,72.8437665,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
30.0,1120.0,19.13555213,72.82129389,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
7.0,1200.0,19.234639,73.16113399999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
30.0,1400.0,19.130537,72.82849399999999,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
21.5,1155.0,19.119677300000003,72.9050809,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
27.0,890.0,19.0753764,72.86631729999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
38.0,1000.0,19.040233,72.8601801,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
18.0,1035.0,19.13633063,72.86336163,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
39.9,2014.0,19.0850187,72.9101616,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.3,800.0,19.129737854003903,72.82915496826172,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
7.5,1005.0,19.290637300000004,72.879053,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
26.5,980.0,19.07446,72.86366,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
11.7,950.0,19.3059516,72.85391340000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.5,904.0,19.066855,72.89138299999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
34.0,2000.0,19.18897247314453,72.82200622558594,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
40.0,1000.0,18.944761,72.793639,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
16.8,850.0,19.198230743408203,72.85767364501953,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
5.8,900.0,19.3693345,72.806127,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
26.5,1378.0,19.1152437,72.8870519,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
23.5,850.0,19.166970000000003,72.83154,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
17.5,834.0,19.1889733,72.8220064,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
2.5,740.0,19.4621578,72.80568509999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
130.0,4500.0,19.129737854003903,72.82915496826172,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House
25.0,865.0,19.0753764,72.86631729999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
13.5,720.0,19.1296705,72.931658,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
15.0,900.0,18.949438,72.83501600000001,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
16.5,707.0,19.07598304748535,72.87765502929688,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Unfurnished,Flat
35.0,2000.0,18.9532635,72.8261118,7.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
6.8,650.0,19.2770144,72.8721411,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.5,685.0,19.2273315,72.8637286,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
6.8,750.0,19.170669555664062,72.9361801147461,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
29.900000000000002,1200.0,18.969393,72.836416,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
23.5,1350.0,19.10919095,72.88469140000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
37.5,2000.0,19.12258624,72.86705,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
11.0,1800.0,19.39954,72.8604165,3.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
7.0,900.0,19.3047794,72.8604097,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
8.2,1062.0,19.280103,72.8794099,2.0,2.0,4.0,4.0,4.0,SAS,New Property,Unfurnished,Flat
7.5,1100.0,19.41484594,72.82389102,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
25.0,1280.0,19.23584,72.86039,3.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
18.0,1150.0,19.255381,72.85381600000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
20.0,1130.0,19.186538618179604,72.832627073639,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
6.0,750.0,19.28217,72.87654,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Unfurnished,Flat
45.0,1190.0,19.02616310119629,72.84243774414062,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
8.0,1250.0,19.240615100000003,73.0951298,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
12.5,885.0,19.1456725,72.929009,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
50.0,1150.0,19.0158306,72.82939209999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
19.2,1050.0,19.20185833333333,72.83409666666667,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
18.5,780.0,19.0799983,72.8545019,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
3.9,706.0,19.248943328857425,72.86202239990234,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
12.6,925.0,19.043911,72.89877800000001,2.0,2.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
35.0,1000.0,18.9984209,72.8426858,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
14.4,991.0,19.213053,72.81889100000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.5,1050.0,19.28217,72.87654,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
15.0,950.0,19.2050017,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
21.0,950.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
34.0,1110.0,19.191749572753903,72.84693908691406,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
44.0,1150.0,18.9497595,72.82939209999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
14.5,575.0,19.203405,72.820989,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.5,510.0,19.0083802813427,72.83050442467041,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
18.0,1070.0,19.12616143,72.86050135,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,1165.0,19.178033,72.877398,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
7.1,800.0,19.1560908,72.88395140000002,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
38.0,1448.0,19.100385,72.850466,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
13.0,850.0,19.1781862,72.8635175,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
23.0,1272.0,19.183819,72.86111600000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.5,1255.0,19.028077,72.879665,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1594.0,19.25674516,72.85587569,4.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
33.0,1079.0,19.11936378479004,72.8646469116211,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
13.5,850.0,19.204954147338867,72.87061309814453,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
55.0,2030.0,19.18897247314453,72.82200622558594,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
65.0,1100.0,18.9255728,72.82422209999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
15.0,600.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
15.0,785.0,19.077063,72.8840395,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
7.5,550.0,19.174673080444336,72.94310760498047,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
11.0,1000.0,19.21339,72.93141999999999,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,Unfurnished,Flat
19.0,1260.0,19.13431,72.93415,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
20.0,1100.0,19.09698958,72.88535274,2.0,2.0,1.0,1.0,1.0,SAS,Resale,SAS,Flat
9.7,975.0,19.3047794,72.8604097,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
17.0,700.0,19.0753764,72.86631729999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
12.0,700.0,19.233531951904297,72.83919525146484,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Individual House
32.0,1650.0,19.118989944458008,72.86408996582031,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
72.5,2160.0,19.0788596,72.9110238,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
4.5,740.0,19.14388,72.94991,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
12.0,644.0,19.1937549,72.8328516,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
30.0,640.0,19.02669906616211,72.85302734375,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat
5.0,900.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
65.0,1525.0,19.014213100000003,72.8304421,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.0,726.0,19.1110345,72.9239095,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
40.0,1280.0,19.1086461,72.83470729999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
4.6,875.0,19.4699911,72.7974955,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.5,1200.0,19.119312286376957,72.8646469116211,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
12.8,775.0,19.14620972,72.93812561,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
18.0,950.0,19.122307,72.89599270000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
42.5,1600.0,18.94813,72.82735,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
15.5,1200.0,19.23612,72.84193,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
45.0,2000.0,19.180896759033203,72.86486053466797,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
16.0,550.0,19.0472012,72.8722249,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.0,1100.0,19.175361,72.839107,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.46,1045.0,19.285007,72.871962,2.0,2.0,4.0,4.0,4.0,SAS,New Property,Unfurnished,Flat
40.0,1300.0,19.01066,72.846255,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
30.0,1950.0,19.160486,72.945419,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.9,985.0,19.205075,72.833235,2.0,2.0,3.0,3.0,3.0,SAS,New Property,Unfurnished,Flat
75.0,1500.0,19.05522918701172,72.83082580566406,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
45.0,1600.0,19.0755095,72.8942727,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
120.0,4000.0,19.12842,72.81988,4.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
25.3,1450.0,19.181124,72.839798,3.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
16.5,1280.0,19.1297376,72.8291555,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
8.2,850.0,19.282169342041016,72.87654113769531,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
12.5,600.0,18.9506004,72.83825470000001,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
220.0,2810.0,19.0047536,72.81872829999999,4.0,5.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1070.0,18.992520000000003,72.84716,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
32.5,890.0,19.0166667,72.8166667,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
6.5,600.0,19.22889,72.82409,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
10.5,850.0,19.276764,72.87450800234299,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1385.0,19.130537,72.82849399999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
39.0,1250.0,19.114493300000003,72.9101124,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.5,1110.0,19.1685557754211,72.8412643739539,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
120.0,2800.0,19.09735,72.82689,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
19.5,1020.0,19.11890983581543,72.86436462402344,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
20.0,663.0,19.168995,72.953882,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.0,1366.0,19.098213,72.885079,3.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
19.5,753.0,19.0637822,72.89200500000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
60.0,1650.0,19.06738,72.82571999999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
50.0,980.0,18.96249008178711,72.8174819946289,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
10.5,1750.0,19.4613467,72.7770829,2.0,2.0,4.0,4.0,4.0,SAS,Resale,Semi-Furnished,Flat
17.0,950.0,19.0799983,72.8545019,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
38.0,1088.0,19.180237,72.85541490000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
75.0,2500.0,19.1063003,72.8402,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
18.5,1050.0,19.156270000000003,72.83934,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
13.5,740.0,19.162992477416992,72.83930206298828,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
31.5,1190.0,19.119508743286133,72.86332702636719,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
80.0,2200.0,19.14413,72.8241,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
16.0,1026.0,19.16918563842773,72.9357681274414,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Unfurnished,Flat
23.0,1205.0,19.11813179,72.88706629,3.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
70.0,850.0,18.90662002563477,72.80831146240234,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
21.0,897.0,19.2245666666667,72.8644433333333,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
40.0,1123.0,19.1629924,72.83930190000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
18.0,1050.0,19.096202,72.919057,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
42.0,1572.0,19.1392171,72.8625386,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
9.9,925.0,19.3047794,72.8604097,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
27.5,1009.0,19.100385665893555,72.8504638671875,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
20.0,955.0,19.101154,72.9090355,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
9.5,930.0,19.285007,72.871962,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat
3.2,725.0,19.3448747,72.86786,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.5,1420.0,19.3093926,72.8485939,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
15.0,550.0,18.96249,72.81748,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
23.9,950.0,19.13735580444336,72.83695220947266,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
37.5,1570.0,19.19175,72.84694,4.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
40.0,1400.0,19.147703600000003,72.8267914,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
4.2,880.0,19.448568,72.791329,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
23.0,1100.0,19.060285,72.897688,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
12.9,1000.0,19.09080696105957,72.90766906738281,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Unfurnished,Flat
25.0,1105.0,19.1913396666603,72.862262257539,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
7.009999999999999,810.0,19.118919372558597,72.86402893066406,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
65.0,1400.0,18.9351066,72.8272687,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
22.200000000000003,1347.0,19.183819,72.86111600000001,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
9.5,805.0,19.11895,72.89938000000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
20.0,1040.0,19.162992477416992,72.83930206298828,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Furnished,Flat
27.0,1641.0,19.140336,72.93328100000001,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
20.3,891.0,18.9249211,72.82972240000001,3.0,3.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
73.0,1330.0,19.055229,72.83082900000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1250.0,19.131888,72.85563,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
21.0,1300.0,19.1746739,72.94310379999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
120.0,1850.0,19.11932373046875,72.86465454101562,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
8.9,1000.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
23.0,1200.0,19.1746739,72.94310379999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
24.0,1150.0,19.1549192106419,72.84356576222049,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Semi-Furnished,Flat
6.5,600.0,19.218149185180664,72.81591796875,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
62.5,2187.0,19.0119722,72.83204599999999,3.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
4.25,870.0,19.384014129638672,72.83099365234375,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat
28.5,1305.0,19.1481277,72.8315375,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
39.0,1500.0,19.05634,72.91731999999999,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
45.0,1150.0,19.05968,72.83422,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
40.0,1400.0,19.1157309,72.9114979,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
34.0,906.0,19.1154908,72.87269520000001,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
5.5,1000.0,19.45405960083008,72.7688217163086,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
